"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"825254","OPTIND","BSESEN","OPTION","27-Aug-2026","74400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825260","OPTIND","BSESEN","OPTION","27-Aug-2026","76700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825277","OPTIND","BANKEX","OPTION","27-Aug-2026","64000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825281","OPTIND","BSESEN","OPTION","16-Jul-2026","70600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825285","OPTIND","BSESEN","OPTION","16-Jul-2026","72900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825287","OPTIND","BSESEN","OPTION","16-Jul-2026","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825292","OPTIND","BSESEN","OPTION","16-Jul-2026","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825300","OPTIND","BSESEN","OPTION","16-Jul-2026","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825307","OPTIND","BSEFOC","OPTION","27-Aug-2026","39500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825309","OPTIND","BSESEN","OPTION","16-Jul-2026","82000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825313","OPTIND","BSESEN","OPTION","27-Aug-2026","70700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825322","OPTIND","BSESEN","OPTION","27-Aug-2026","77400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825326","OPTIND","BSESEN","OPTION","27-Aug-2026","79700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825336","OPTIND","BANKEX","OPTION","27-Aug-2026","60300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825339","OPTIND","BSESEN","OPTION","27-Aug-2026","82100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825347","OPTIND","BSESEN","OPTION","16-Jul-2026","71300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825351","OPTIND","BSESEN","OPTION","16-Jul-2026","73600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825359","OPTIND","BSESEN","OPTION","16-Jul-2026","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825364","OPTIND","BSEFOC","OPTION","27-Aug-2026","33500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825374","OPTIND","BSESEN","OPTION","16-Jul-2026","80600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825381","OPTIND","BSESEN","OPTION","16-Jul-2026","82900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825387","OPTIND","BSESEN","OPTION","27-Aug-2026","73700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825401","OPTIND","BSESEN","OPTION","27-Aug-2026","80700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825412","OPTIND","BANKEX","OPTION","27-Aug-2026","58000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825415","OPTIND","BSEFOC","OPTION","27-Aug-2026","36500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825417","OPTIND","BSESEN","OPTION","16-Jul-2026","69000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825450","OPTIND","BSEFOC","OPTION","27-Aug-2026","30500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825464","OPTIND","BSEFOC","OPTION","27-Aug-2026","33250","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825468","OPTIND","BSESEN","OPTION","16-Jul-2026","69900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825479","OPTIND","BANKEX","OPTION","27-Aug-2026","68000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825486","OPTIND","BSESEN","OPTION","16-Jul-2026","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825490","OPTIND","BSESEN","OPTION","27-Aug-2026","78000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825512","OPTIND","BANKEX","OPTION","27-Aug-2026","55000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825518","OPTIND","BANKEX","OPTION","27-Aug-2026","57300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825521","OPTIND","BANKEX","OPTION","27-Aug-2026","59600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825528","OPTIND","BANKEX","OPTION","27-Aug-2026","62000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825529","OPTIND","BSEFOC","OPTION","27-Aug-2026","36250","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825532","OPTIND","BANKEX","OPTION","27-Aug-2026","64300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825535","OPTIND","BANKEX","OPTION","27-Aug-2026","66600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825539","OPTIND","BSESEN","OPTION","16-Jul-2026","75300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825541","OPTIND","BSESEN","OPTION","27-Aug-2026","72000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825546","OPTIND","BSESEN","OPTION","16-Jul-2026","77600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825547","OPTIND","BSESEN","OPTION","27-Aug-2026","74300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825551","OPTIND","BSESEN","OPTION","16-Jul-2026","79900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825576","OPTIND","BANKEX","OPTION","27-Aug-2026","55900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825589","OPTIND","BSEFOC","OPTION","27-Aug-2026","30250","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825592","OPTIND","BANKEX","OPTION","27-Aug-2026","60600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825595","OPTIND","BANKEX","OPTION","27-Aug-2026","62900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825597","OPTIND","BANKEX","OPTION","27-Aug-2026","65000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825602","OPTIND","BSESEN","OPTION","16-Jul-2026","71600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825603","OPTIND","BANKEX","OPTION","27-Aug-2026","67300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825609","OPTIND","BSESEN","OPTION","16-Jul-2026","73900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825610","OPTIND","BSESEN","OPTION","27-Aug-2026","70600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825627","OPTIND","BSESEN","OPTION","27-Aug-2026","82000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825646","OPTIND","BANKEX","OPTION","27-Aug-2026","61300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825647","OPTIND","BANKEX","OPTION","27-Aug-2026","63600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825652","OPTIND","BANKEX","OPTION","27-Aug-2026","65900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825654","OPTIND","BSESEN","OPTION","16-Jul-2026","80500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825658","OPTIND","BSEFOC","OPTION","27-Aug-2026","40250","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825674","OPTIND","BSESEN","OPTION","27-Aug-2026","80600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825677","OPTIND","BSESEN","OPTION","27-Aug-2026","82900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825707","OPTIND","BANKEX","OPTION","27-Aug-2026","59000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825720","OPTIND","BSESEN","OPTION","27-Aug-2026","69000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825738","OPTIND","BSESEN","OPTION","27-Aug-2026","76000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825744","OPTIND","BSESEN","OPTION","27-Aug-2026","78300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825758","OPTIND","BSESEN","OPTION","16-Jul-2026","69800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825764","OPTIND","BANKEX","OPTION","27-Aug-2026","55300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825767","OPTIND","BANKEX","OPTION","27-Aug-2026","57600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825768","OPTIND","BSESEN","OPTION","16-Jul-2026","72200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825771","OPTIND","BANKEX","OPTION","27-Aug-2026","59900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825774","OPTIND","BSEFOC","OPTION","27-Aug-2026","34250","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"825781","OPTIND","BSESEN","OPTION","27-Aug-2026","69900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825786","OPTIND","BSESEN","OPTION","27-Aug-2026","70000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825789","OPTIND","BSESEN","OPTION","27-Aug-2026","72300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825794","OPTIND","BSESEN","OPTION","27-Aug-2026","74600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825800","OPTIND","BSESEN","OPTION","27-Aug-2026","76900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825804","OPTIND","BSESEN","OPTION","27-Aug-2026","79000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825818","OPTIND","BSESEN","OPTION","16-Jul-2026","75200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825826","OPTIND","BSESEN","OPTION","16-Jul-2026","77500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825830","OPTIND","BSESEN","OPTION","16-Jul-2026","79800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825835","OPTIND","BANKEX","OPTION","27-Aug-2026","65300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825838","OPTIND","BANKEX","OPTION","27-Aug-2026","67600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"825839","OPTIND","BSESEN","OPTION","16-Jul-2026","82200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825843","OPTIND","BSESEN","OPTION","27-Aug-2026","70900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"825849","OPTIND","BSESEN","OPTION","27-Aug-2026","75300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
